"date","coin_name","symbol","open_price","close_price","high_price","low_price","volume","market_cap"
2018-05-17,Binance Coin,BNB,12.3156,12.465,12.971,12.2736,54251500,1421524736
2018-05-18,Binance Coin,BNB,12.3614,15.1354,16.2205,12.0531,243260992,1726060544
2018-05-19,Binance Coin,BNB,15.1346,14.2457,15.621,13.9932,138320992,1624598016
2018-05-20,Binance Coin,BNB,14.3502,14.1178,14.3689,13.6853,95390200,1610012160
2018-05-21,Binance Coin,BNB,14.1254,14.7223,14.7879,13.8167,97367296,1678950144
2018-05-22,Binance Coin,BNB,14.5709,13.9255,14.8351,13.7492,86545104,1588082048
2018-05-23,Binance Coin,BNB,13.8529,12.6262,13.9252,12.3343,68215200,1439908096
2018-05-24,Binance Coin,BNB,12.61,13.0003,13.1909,12.2015,54410900,1482571008
2018-05-25,Binance Coin,BNB,13.0326,13.008,13.3706,12.6353,49173800,1483449088
2018-05-26,Binance Coin,BNB,12.963,12.7591,13.1964,12.6959,43258400,1455064192
2018-05-27,Binance Coin,BNB,12.7857,12.6058,12.7923,12.3291,36691600,1437581696
2018-05-28,Binance Coin,BNB,12.5996,11.8943,12.7528,11.7031,33398400,1356441344
2018-05-29,Binance Coin,BNB,11.9555,12.5717,12.6752,11.7671,48807700,1433692928
2018-05-30,Binance Coin,BNB,12.6084,12.5709,12.7969,12.2739,43146300,1433601664
2018-05-31,Binance Coin,BNB,12.5618,14.1902,14.2194,12.4138,93931696,1618268672
2018-06-01,Binance Coin,BNB,14.2517,14.2408,14.4114,13.7893,80342200,1624039168
2018-06-02,Binance Coin,BNB,14.3192,14.6797,14.846,14.0087,87983000,1674091904
2018-06-03,Binance Coin,BNB,14.6819,14.566,14.9508,14.3283,82182304,1661125376
2018-06-04,Binance Coin,BNB,14.6756,14.2611,14.6756,13.6655,58219100,1626354304
2018-06-05,Binance Coin,BNB,14.2539,15.5993,15.6748,14.2102,101474000,1778964352
2018-06-06,Binance Coin,BNB,15.599,17.2475,17.3607,15.3499,157806000,1966927104
2018-06-07,Binance Coin,BNB,17.2665,16.2631,17.4381,16.1754,131031000,1854664960
2018-06-08,Binance Coin,BNB,16.3495,16.2738,16.6251,15.8307,94394600,1855885184
2018-06-09,Binance Coin,BNB,16.3119,15.9632,16.8903,15.9632,85299904,1820463872
2018-06-10,Binance Coin,BNB,15.9286,14.1842,15.9286,13.5923,79288200,1617584512
2018-06-11,Binance Coin,BNB,14.1355,15.3835,15.3835,13.7859,83039696,1754354176
2018-06-12,Binance Coin,BNB,15.5247,15.2262,16.1587,14.9922,116016000,1736415488
2018-06-13,Binance Coin,BNB,15.2969,14.5891,15.7184,14.0262,97415904,1663759744
2018-06-14,Binance Coin,BNB,14.6403,14.8953,15.0259,14.14,80329504,1698679168
2018-06-15,Binance Coin,BNB,14.882,15.0481,15.6469,14.6911,79159296,1716104704
2018-06-16,Binance Coin,BNB,14.9363,15.8092,15.9814,14.9363,81354704,1802901504
2018-06-17,Binance Coin,BNB,15.779,16.5788,17.2326,15.7641,107346000,1890667776
2018-06-18,Binance Coin,BNB,16.6217,16.8797,17.1863,16.2212,106776000,1924982784
2018-06-19,Binance Coin,BNB,16.7801,16.6996,16.9368,16.208,80738096,1904443904
2018-06-20,Binance Coin,BNB,16.7608,16.0619,16.8632,15.7411,65190300,1831719808
2018-06-21,Binance Coin,BNB,16.0722,17.0533,17.2683,15.9165,122980000,1944780288
2018-06-22,Binance Coin,BNB,17.0714,15.5939,17.2437,15.2608,113751000,1778348416
2018-06-23,Binance Coin,BNB,15.6017,15.5512,16.0592,15.3647,70431104,1773478912
2018-06-24,Binance Coin,BNB,15.5709,14.4476,15.5946,13.5444,96256304,1647622912
2018-06-25,Binance Coin,BNB,14.457,14.9209,15.0659,13.8339,60358000,1701598720
2018-06-26,Binance Coin,BNB,14.9329,14.12,14.9852,13.8678,37503400,1610263040
2018-06-27,Binance Coin,BNB,14.0672,14.0501,14.3056,13.8941,44136600,1602291584
2018-06-28,Binance Coin,BNB,14.0309,14.1246,14.7498,13.8608,67290496,1610787584
2018-06-29,Binance Coin,BNB,14.1743,14.5086,14.6469,13.7797,52784600,1654579456
2018-06-30,Binance Coin,BNB,14.5491,14.6573,15.1824,14.2915,59676900,1671537408
2018-07-01,Binance Coin,BNB,14.6762,14.4041,14.6869,14.1442,38434400,1642662144
2018-07-02,Binance Coin,BNB,14.3977,14.5706,14.823,14.057,55614000,1661650048
2018-07-03,Binance Coin,BNB,14.5634,14.1715,14.7847,14.0759,60657300,1616136192
2018-07-04,Binance Coin,BNB,14.2262,14.0055,14.3288,13.908,37043700,1597205248
2018-07-05,Binance Coin,BNB,14.0396,13.8505,14.1391,13.652,41185300,1579528832
2018-07-06,Binance Coin,BNB,13.9761,13.5296,13.9864,13.2766,33466000,1542932992
2018-07-07,Binance Coin,BNB,13.5409,14.4048,14.4048,13.4259,79974896,1642742016
2018-07-08,Binance Coin,BNB,14.3979,13.9919,14.4223,13.9345,60275400,1595654272
2018-07-09,Binance Coin,BNB,14.0384,13.6645,14.0883,13.6341,36874000,1558317184
2018-07-10,Binance Coin,BNB,13.6144,12.7613,13.6607,12.6719,36507100,1455315072
2018-07-11,Binance Coin,BNB,12.8249,12.7049,12.8866,12.2516,38867700,1448883200
2018-07-12,Binance Coin,BNB,12.6919,12.0706,12.7735,11.9016,26008100,1376546816
2018-07-13,Binance Coin,BNB,12.0935,12.1801,12.4332,12.0434,29709900,1389034368
2018-07-14,Binance Coin,BNB,12.193,12.0965,12.2735,11.9691,21534200,1379500416
2018-07-15,Binance Coin,BNB,12.0883,12.2891,12.3967,12.0185,26346900,1401464832
2018-07-16,Binance Coin,BNB,12.3099,13.2373,13.3857,12.2029,47198600,1509598720
2018-07-17,Binance Coin,BNB,13.3579,13.7128,13.8934,12.8698,74443200,1563825408
2018-07-18,Binance Coin,BNB,13.7399,12.8648,13.8572,12.7239,75446304,1228749568
2018-07-19,Binance Coin,BNB,12.8251,12.918,13.3511,12.7696,49364800,1233830784
2018-07-20,Binance Coin,BNB,12.9185,12.0709,12.971,11.8856,40466000,1152922112
2018-07-21,Binance Coin,BNB,12.0747,12.1853,12.4556,11.9021,28726700,1163848704
2018-07-22,Binance Coin,BNB,12.1888,12.1199,12.274,11.9627,20692400,1157602176
2018-07-23,Binance Coin,BNB,12.1368,12.0199,12.3381,11.9129,28137700,1148050944
2018-07-24,Binance Coin,BNB,12.0222,12.1451,12.2462,11.6484,46762700,1160009088
2018-07-25,Binance Coin,BNB,12.087,12.9394,13.4667,12.0793,72083200,1235874688
2018-07-26,Binance Coin,BNB,12.9215,13.3973,13.5521,12.9115,61881400,1279609984
2018-07-27,Binance Coin,BNB,13.3925,13.9227,14.0335,13.0581,66040700,1329792256
2018-07-28,Binance Coin,BNB,14.0256,14.6017,14.8694,13.7223,75159904,1394645248
2018-07-29,Binance Coin,BNB,14.5981,14.0212,14.6984,13.66,56547100,1339200128
2018-07-30,Binance Coin,BNB,13.9477,13.2169,13.9477,13.0665,35991600,1262379520
2018-07-31,Binance Coin,BNB,13.2111,13.7754,14.0643,13.0368,66537000,1315723264
2018-08-01,Binance Coin,BNB,13.7696,13.5739,14.062,13.2341,53833700,1296477440
2018-08-02,Binance Coin,BNB,13.6308,14.1769,14.184,13.4064,50481200,1354071552
2018-08-03,Binance Coin,BNB,14.088,14.1346,14.2059,13.6405,70449296,1350031360
2018-08-04,Binance Coin,BNB,14.1127,13.8424,14.4551,13.5691,60865200,1322122496
2018-08-05,Binance Coin,BNB,13.8587,13.6232,13.8978,13.2875,43000300,1301186176
2018-08-06,Binance Coin,BNB,13.6876,13.6991,13.9757,13.4964,46799600,1308435584
2018-08-07,Binance Coin,BNB,13.6585,13.1461,13.9088,13.1286,45119500,1255617152
2018-08-08,Binance Coin,BNB,13.1289,12.1437,13.1392,11.9807,44898500,1159875456
2018-08-09,Binance Coin,BNB,12.1616,12.858,12.8719,12.1001,41389000,1228099968
2018-08-10,Binance Coin,BNB,12.7681,12.1308,12.8211,11.8073,37026400,1158643328
2018-08-11,Binance Coin,BNB,12.1106,11.7366,12.1588,11.3686,29253100,1120992256
2018-08-12,Binance Coin,BNB,11.6876,11.7418,11.8647,11.5047,23290300,1121488896
2018-08-13,Binance Coin,BNB,11.7712,10.2282,11.9467,10.1841,34827100,976921216
2018-08-14,Binance Coin,BNB,10.3045,9.42011,10.3045,8.66266,39515200,899738496
2018-08-15,Binance Coin,BNB,9.40796,9.46301,10.5918,9.40321,42994900,903835968
2018-08-16,Binance Coin,BNB,9.53052,9.80233,9.98495,9.39382,24709700,936245248
2018-08-17,Binance Coin,BNB,9.7823,10.8678,10.8678,9.72495,37502400,1038011008
2018-08-18,Binance Coin,BNB,10.7849,9.90758,10.9651,9.54027,27803700,946297984
2018-08-19,Binance Coin,BNB,9.92142,10.1562,10.3006,9.75401,21218500,970044288
2018-08-20,Binance Coin,BNB,10.1417,9.70093,10.2038,9.64362,17617700,926560320
2018-08-21,Binance Coin,BNB,9.68034,9.71463,9.84815,9.42483,13228100,927868800
2018-08-22,Binance Coin,BNB,9.73594,9.53973,10.1964,9.25728,23929500,911163712
2018-08-23,Binance Coin,BNB,9.49895,9.71504,9.71504,9.40262,17327500,927907968
2018-08-24,Binance Coin,BNB,9.76352,10.2347,10.2347,9.56229,22814900,977542016
2018-08-25,Binance Coin,BNB,10.1933,10.1358,10.2488,9.98287,19561400,968095808
2018-08-26,Binance Coin,BNB,10.1142,10.1856,10.2742,9.80865,22551200,972852352
2018-08-27,Binance Coin,BNB,10.219,11.2128,11.3356,10.1278,44953500,1070962816
2018-08-28,Binance Coin,BNB,11.1607,11.4861,11.4996,10.8415,43860800,1097066368
2018-08-29,Binance Coin,BNB,11.471,11.1735,11.471,10.9075,33530600,1067209152
2018-08-30,Binance Coin,BNB,11.1692,10.7626,11.1867,10.3848,23247800,1027963072
2018-08-31,Binance Coin,BNB,10.7602,11.0138,11.0225,10.5958,22638200,1051955840
2018-09-01,Binance Coin,BNB,11.0266,11.3794,11.5423,11.0266,29776300,1086875264
2018-09-02,Binance Coin,BNB,11.4334,11.2994,11.4638,11.1361,21757400,1079234176
2018-09-03,Binance Coin,BNB,11.3459,11.2611,11.4092,11.1103,18644300,1075576064
2018-09-04,Binance Coin,BNB,11.3104,11.3592,11.4232,11.2624,18878700,1084945792
2018-09-05,Binance Coin,BNB,11.4098,10.0866,11.5365,10.0866,29308300,963396608
2018-09-06,Binance Coin,BNB,10.0535,10.2842,10.3016,9.62191,23466000,982269888
2018-09-07,Binance Coin,BNB,10.2648,10.0373,10.2697,9.86944,16640400,958687872
2018-09-08,Binance Coin,BNB,10.0328,9.52008,10.1943,9.4137,15053100,909286848
2018-09-09,Binance Coin,BNB,9.54872,9.51263,9.72737,9.27243,13947300,908575296
2018-09-10,Binance Coin,BNB,9.57601,9.52487,9.70806,9.37306,12427900,909744384
2018-09-11,Binance Coin,BNB,9.52199,9.37396,9.60542,9.22733,18572100,895330560
2018-09-12,Binance Coin,BNB,9.38555,9.21443,9.48019,9.03731,21323500,880093440
2018-09-13,Binance Coin,BNB,9.22455,9.60406,9.69404,9.21765,24817100,917308032
2018-09-14,Binance Coin,BNB,9.63682,9.93005,10.086,9.54633,26124800,948444160
2018-09-15,Binance Coin,BNB,9.90464,10.1103,10.196,9.90464,27281100,965660288
2018-09-16,Binance Coin,BNB,10.1164,9.93602,10.1274,9.77638,20623100,949014336
2018-09-17,Binance Coin,BNB,9.94973,9.40526,10.0118,9.31664,22370800,898320128
2018-09-18,Binance Coin,BNB,9.39057,9.54406,9.63503,9.27657,23016100,911577280
2018-09-19,Binance Coin,BNB,9.55671,9.61909,9.77605,9.31497,22684800,918743552
2018-09-20,Binance Coin,BNB,9.6337,10.0745,10.0976,9.60249,27983700,962240896
2018-09-21,Binance Coin,BNB,10.0604,10.4108,10.4354,9.96279,35228200,1170624768
2018-09-22,Binance Coin,BNB,10.4196,10.245,10.5281,9.96642,21731800,1151981568
2018-09-23,Binance Coin,BNB,10.2729,10.2806,10.3656,10.1575,22673000,1155984640
2018-09-24,Binance Coin,BNB,10.2914,10.0359,10.3174,9.93912,19223700,1128469760
2018-09-25,Binance Coin,BNB,10.0342,9.78316,10.0342,9.50621,19256100,1100050816
2018-09-26,Binance Coin,BNB,9.78101,9.73663,9.9033,9.58877,18370400,1094818816
2018-09-27,Binance Coin,BNB,9.73624,10.0312,10.0769,9.67226,26966900,1127941248
2018-09-28,Binance Coin,BNB,10.0429,9.96934,10.2272,9.89132,25097900,1120985472
2018-09-29,Binance Coin,BNB,9.95669,9.99914,10.0324,9.75708,26072400,1174332032
2018-09-30,Binance Coin,BNB,10.0034,10.0178,10.0356,9.85336,26954000,1176523520
2018-10-01,Binance Coin,BNB,10.0097,9.94366,10.05,9.88155,25138500,1167816192
2018-10-02,Binance Coin,BNB,9.93614,10.3568,10.6069,9.88016,41386000,1216336768
2018-10-03,Binance Coin,BNB,10.3286,10.2712,10.444,10.0644,38371900,1206283648
2018-10-04,Binance Coin,BNB,10.2866,10.2556,10.3936,10.2214,32534900,1204451456
2018-10-05,Binance Coin,BNB,10.2513,10.6362,10.7151,10.2399,40756200,1249150464
2018-10-06,Binance Coin,BNB,10.6451,10.3721,10.7457,10.2988,30941000,1218133632
2018-10-07,Binance Coin,BNB,10.3992,10.519,10.5317,10.2966,32205000,1235386112
2018-10-08,Binance Coin,BNB,10.5321,10.5066,10.6321,10.4589,31932700,1233929728
2018-10-09,Binance Coin,BNB,10.5359,10.3849,10.5735,10.227,27881100,1219636992
2018-10-10,Binance Coin,BNB,10.359,10.328,10.4012,10.2059,26141100,1212954368
2018-10-11,Binance Coin,BNB,10.3097,9.30132,10.3097,9.25362,26084400,1092377728
2018-10-12,Binance Coin,BNB,9.28074,9.52894,9.66181,9.23651,26099400,1119110144
2018-10-13,Binance Coin,BNB,9.49206,9.54036,9.62708,9.47779,24253100,1120451328
2018-10-14,Binance Coin,BNB,9.54636,9.49674,9.6416,9.4658,22974000,1115328512
2018-10-15,Binance Coin,BNB,9.48123,10.3161,10.4415,9.41809,52331400,1211556864
2018-10-16,Binance Coin,BNB,10.3213,10.0109,10.3267,9.91639,30719200,1175713152
2018-10-17,Binance Coin,BNB,10.0256,9.90447,10.0281,9.81882,35325400,1295497856
2018-10-18,Binance Coin,BNB,9.92504,9.71658,9.95905,9.63745,29790800,1270921984
2018-10-19,Binance Coin,BNB,9.71767,9.76675,9.79014,9.63144,24658400,1277484160
2018-10-20,Binance Coin,BNB,9.75728,9.75463,9.78968,9.68127,23972200,1275898880
2018-10-21,Binance Coin,BNB,9.75773,9.7433,9.86743,9.68441,25790200,1274417024
2018-10-22,Binance Coin,BNB,9.72141,9.72685,9.84327,9.65099,27599800,1272265344
2018-10-23,Binance Coin,BNB,9.70276,9.80308,9.86236,9.67603,30852200,1282236160
2018-10-24,Binance Coin,BNB,9.78231,9.74532,9.82127,9.71224,26652600,1274681216
2018-10-25,Binance Coin,BNB,9.73369,9.69228,9.75216,9.64398,25207400,1267743616
2018-10-26,Binance Coin,BNB,9.67556,9.70268,9.73187,9.62116,24495800,1269103872
2018-10-27,Binance Coin,BNB,9.70157,9.65445,9.73324,9.63451,22943000,1262795392
2018-10-28,Binance Coin,BNB,9.67439,9.66679,9.71415,9.59449,24760500,1264409472
2018-10-29,Binance Coin,BNB,9.63989,9.40262,9.68144,9.34434,24583200,1229856256
2018-10-30,Binance Coin,BNB,9.40462,9.38704,9.46888,9.35219,24305700,1227818368
2018-10-31,Binance Coin,BNB,9.40072,9.36496,9.41892,9.30769,21398200,1224930304
2018-11-01,Binance Coin,BNB,9.37131,9.54922,9.62546,9.3402,19690100,1249031424
2018-11-02,Binance Coin,BNB,9.53071,9.57308,9.6064,9.47672,21304800,1252152320
2018-11-03,Binance Coin,BNB,9.58524,9.53021,9.62814,9.49037,19663500,1246544896
2018-11-04,Binance Coin,BNB,9.53192,9.62754,9.73599,9.49254,24079700,1259275648
2018-11-05,Binance Coin,BNB,9.58928,9.67251,9.76667,9.57942,21103300,1265157632
2018-11-06,Binance Coin,BNB,9.70867,9.78081,9.78179,9.61637,24810200,1278317440
2018-11-07,Binance Coin,BNB,9.80222,9.81693,9.88388,9.77301,23433700,1284047744
2018-11-08,Binance Coin,BNB,9.81223,9.65095,9.83448,9.61666,21877100,1262337664
2018-11-09,Binance Coin,BNB,9.6413,9.5542,9.66688,9.48849,18859800,1249682816
2018-11-10,Binance Coin,BNB,9.5469,9.55752,9.6368,9.51286,18550600,1250117120
2018-11-11,Binance Coin,BNB,9.5664,9.466,9.57967,9.35249,18889600,1238146304
2018-11-12,Binance Coin,BNB,9.48597,9.36122,9.51817,9.27437,19452700,1224441216
2018-11-13,Binance Coin,BNB,9.37084,9.24841,9.46836,9.18525,17068400,1209685632
2018-11-14,Binance Coin,BNB,9.21917,8.40701,9.22747,8.14016,19518100,1099631104
2018-11-15,Binance Coin,BNB,8.41463,8.18486,8.46082,7.74579,19131700,1070574080
2018-11-16,Binance Coin,BNB,8.18308,7.88448,8.21442,7.79863,18869500,1031284608
2018-11-17,Binance Coin,BNB,7.89744,7.7182,7.9028,7.60671,16973900,1009535296
2018-11-18,Binance Coin,BNB,7.7385,7.99976,8.02665,7.72815,13784000,1046363136
2018-11-19,Binance Coin,BNB,7.99946,6.63209,8.00608,6.60456,21567100,867472832
2018-11-20,Binance Coin,BNB,6.61242,5.76021,6.76336,5.5529,25989200,753431552
2018-11-21,Binance Coin,BNB,5.79833,6.19905,6.20448,5.56505,14208800,810831488
2018-11-22,Binance Coin,BNB,6.20713,5.75555,6.23494,5.75555,9885300.0,752822016
2018-11-23,Binance Coin,BNB,5.73573,5.55743,5.77229,5.41849,9943370.0,726908032
2018-11-24,Binance Coin,BNB,5.55686,5.11528,5.66568,4.71918,11938900,669075136
2018-11-25,Binance Coin,BNB,5.08501,5.18058,5.28149,4.44223,12236300,677616320
2018-11-26,Binance Coin,BNB,5.1793,4.92645,5.25581,4.67141,10132300,644376256
2018-11-27,Binance Coin,BNB,4.9059,4.91305,4.94555,4.68032,9050190.0,642623552
2018-11-28,Binance Coin,BNB,4.89919,5.33696,5.47407,4.89919,15392800,698070720
2018-11-29,Binance Coin,BNB,5.3535743,5.346633,5.600017,5.145492,13027940,699335936
2018-11-30,Binance Coin,BNB,5.3681574,5.0785723,5.43155,4.95072,10699024,664273792
2018-12-01,Binance Coin,BNB,5.086695,5.2887235,5.420366,5.0107675,12291155,691761408
2018-12-02,Binance Coin,BNB,5.2731524,5.2504168,5.4250894,5.196664,11848313,686750912
2018-12-03,Binance Coin,BNB,5.2535896,5.1092515,5.280643,5.003136,12193045,668286592
2018-12-04,Binance Coin,BNB,5.1113796,5.8807907,6.287437,5.1113796,39059360,769203456
2018-12-05,Binance Coin,BNB,5.9208646,5.9842777,6.585201,5.7816157,61589928,782739392
2018-12-06,Binance Coin,BNB,6.0099936,4.951687,6.0593348,4.951687,38404208,647677248
2018-12-07,Binance Coin,BNB,4.9215145,4.52865,4.9644523,4.1899705,24895394,592344320
2018-12-08,Binance Coin,BNB,4.532951,4.7004185,4.812401,4.3838663,16534323,614811520
2018-12-09,Binance Coin,BNB,4.7144356,4.8591046,5.054436,4.6192055,17862646,635567552
2018-12-10,Binance Coin,BNB,4.852922,4.712263,4.995683,4.593338,13851408,616360832
2018-12-11,Binance Coin,BNB,4.705228,4.9406977,4.969432,4.5879693,19625570,646239872
2018-12-12,Binance Coin,BNB,4.9352283,5.0231366,5.1825914,4.825037,17783396,657022848
2018-12-13,Binance Coin,BNB,5.026953,4.6507034,5.027466,4.5907745,14503435,608308864
2018-12-14,Binance Coin,BNB,4.6532183,4.533357,4.7509723,4.462606,13544913,592960000
2018-12-15,Binance Coin,BNB,4.53458,4.5630116,4.6350102,4.483253,12572161,596838784
2018-12-16,Binance Coin,BNB,4.5701866,4.645258,4.7259254,4.5409374,14565932,607596544
2018-12-17,Binance Coin,BNB,4.650204,5.110017,5.1616483,4.6363835,17799304,668386752
2018-12-18,Binance Coin,BNB,5.1130133,5.6002703,5.6002703,4.984433,26195540,732511488
2018-12-19,Binance Coin,BNB,5.605103,5.491901,5.8906837,5.400921,25173916,718336896
2018-12-20,Binance Coin,BNB,5.466514,5.7922573,5.9218116,5.3735495,27976596,757623296
2018-12-21,Binance Coin,BNB,5.7908044,5.5671444,5.8719397,5.446552,24440098,728178624
2018-12-22,Binance Coin,BNB,5.562588,5.9305778,5.9532933,5.504866,28188480,775715520
2018-12-23,Binance Coin,BNB,5.9314117,6.0590076,6.2084804,5.8999515,29722800,792513984
2018-12-24,Binance Coin,BNB,6.063885,6.1449246,6.575179,6.0601454,30471526,803751872
2018-12-25,Binance Coin,BNB,6.1923747,5.547575,6.1923747,5.4579964,19913982,725619008
2018-12-26,Binance Coin,BNB,5.5526724,5.713105,5.7681623,5.526579,19526928,747270208
2018-12-27,Binance Coin,BNB,5.7172127,5.27545,5.7507973,5.2466507,16073455,690025216
2018-12-28,Binance Coin,BNB,5.289188,6.011828,6.0202465,5.245348,23929898,786342912
2018-12-29,Binance Coin,BNB,6.02794,5.83234,6.0956397,5.83234,20325768,762866048
2018-12-30,Binance Coin,BNB,5.842567,5.995711,6.0135427,5.773901,21109984,784234816
2018-12-31,Binance Coin,BNB,6.0005913,6.164732,6.3292394,5.9743986,38216016,806342656
2019-01-01,Binance Coin,BNB,6.1914315,6.0752726,6.1919293,5.8851223,23891162,794641472
2019-01-02,Binance Coin,BNB,6.091465,6.1886134,6.2078724,5.949006,30308610,809466368
2019-01-03,Binance Coin,BNB,6.1719074,5.9035344,6.175116,5.9015594,22821638,772178240
2019-01-04,Binance Coin,BNB,5.895052,6.065138,6.0658984,5.8637137,29311136,793315840
2019-01-05,Binance Coin,BNB,6.055661,6.0655427,6.204376,6.0340714,30340636,793368768
2019-01-06,Binance Coin,BNB,6.0681534,6.395979,6.502734,6.0340905,41574184,836589632
2019-01-07,Binance Coin,BNB,6.4293566,6.291411,6.429487,6.231934,37914512,822912192
2019-01-08,Binance Coin,BNB,6.2958646,6.6400537,6.9110284,6.235755,65660516,868514496
2019-01-09,Binance Coin,BNB,6.6596794,6.6415496,6.9650774,6.4738884,74676976,868710080
2019-01-10,Binance Coin,BNB,6.610938,5.9159193,6.683948,5.8004866,75844880,773798144
2019-01-11,Binance Coin,BNB,5.965033,6.0753417,6.237288,5.8426003,50239804,794650496
2019-01-12,Binance Coin,BNB,6.0867333,5.9769645,6.0873275,5.9292526,32654874,781782848
2019-01-13,Binance Coin,BNB,5.974922,5.5687566,6.000758,5.493421,26590184,728389568
2019-01-14,Binance Coin,BNB,5.577669,6.159282,6.159282,5.5744185,43109288,805629888
2019-01-15,Binance Coin,BNB,6.163676,5.9190483,6.163676,5.817486,25427436,774207424
2019-01-16,Binance Coin,BNB,5.9161787,6.186014,6.2493277,5.900547,35059224,799081408
2019-01-17,Binance Coin,BNB,6.1718345,6.4178324,6.4178324,6.0818324,36306128,829026624
2019-01-18,Binance Coin,BNB,6.4057155,6.56304,6.6878,6.3366404,43105424,847783872
2019-01-19,Binance Coin,BNB,6.5700984,6.6354494,6.728054,6.356164,46981640,857137472
2019-01-20,Binance Coin,BNB,6.6468234,6.4938693,6.730163,6.3759313,49479088,838848768
2019-01-21,Binance Coin,BNB,6.5052156,6.553025,6.5792403,6.4221196,36321044,846490240
2019-01-22,Binance Coin,BNB,6.5432324,6.523199,6.5680985,6.3847613,31986616,842637440
2019-01-23,Binance Coin,BNB,6.5305257,6.541402,6.573999,6.436419,33083574,844988800
2019-01-24,Binance Coin,BNB,6.534355,6.5057917,6.541763,6.4659934,26614402,840388800
2019-01-25,Binance Coin,BNB,6.5147552,6.737325,6.7990074,6.5055094,43731936,870297280
2019-01-26,Binance Coin,BNB,6.7503138,7.006565,7.039641,6.6906834,48498980,905076480
2019-01-27,Binance Coin,BNB,7.0030603,7.088199,7.24677,6.860904,52872348,915621568
2019-01-28,Binance Coin,BNB,7.0914974,6.2061825,7.1894317,6.106819,82427200,801686656
2019-01-29,Binance Coin,BNB,6.2203455,6.18167,6.314663,6.059685,49291812,798520256
2019-01-30,Binance Coin,BNB,6.174735,6.1745286,6.2194414,6.0568185,41310644,797597760
2019-01-31,Binance Coin,BNB,6.1731596,6.268436,6.333213,6.028731,52240452,809728256
2019-02-01,Binance Coin,BNB,6.2641425,6.5626173,6.648027,6.1722956,56050948,847729344
2019-02-02,Binance Coin,BNB,6.554346,6.8916945,6.8916945,6.525021,56627088,890238016
2019-02-03,Binance Coin,BNB,6.885941,6.7381644,6.920657,6.621789,59942156,870405696
2019-02-04,Binance Coin,BNB,6.7658257,7.1005,7.1737795,6.703909,71959992,917210624
2019-02-05,Binance Coin,BNB,7.0606194,7.81981,7.9143357,6.955159,96588400,1010127808
