"date","coin_name","close_price","daily_return_percent","log_return"
2019-02-13,Dogecoin,DOGE,0.0018938074,0.0018934443,
2019-02-14,Dogecoin,DOGE,0.0018911123,0.0018967928,
2019-02-15,Dogecoin,DOGE,0.001896158,0.0019075274,
2019-02-16,Dogecoin,DOGE,0.0019067526,0.0019240127,
2019-02-17,Dogecoin,DOGE,0.0019233662,0.0019924392,
2019-02-18,Dogecoin,DOGE,0.001992561,0.0021136892,
2019-02-19,Dogecoin,DOGE,0.002115559,0.002067297,
2019-02-20,Dogecoin,DOGE,0.0020652374,0.0020789618,
2019-02-21,Dogecoin,DOGE,0.002066269,0.0020282753,
2019-02-22,Dogecoin,DOGE,0.0020296746,0.0020559244,
2019-02-23,Dogecoin,DOGE,0.0020554091,0.0020834636,
2019-02-24,Dogecoin,DOGE,0.0020883207,0.001973565,
2019-02-25,Dogecoin,DOGE,0.0019727005,0.002029873,
2019-02-26,Dogecoin,DOGE,0.0020290252,0.0020227851,
2019-02-27,Dogecoin,DOGE,0.0020236366,0.0020187052,
2019-02-28,Dogecoin,DOGE,0.0020177714,0.0019761086,
2019-03-01,Dogecoin,DOGE,0.001976473,0.0019944895,
2019-03-02,Dogecoin,DOGE,0.001992299,0.0020026795,
2019-03-03,Dogecoin,DOGE,0.002001707,0.0019993172,
2019-03-04,Dogecoin,DOGE,0.0020035333,0.0019822482,
2019-03-05,Dogecoin,DOGE,0.0019807923,0.0019852708,
2019-03-06,Dogecoin,DOGE,0.0019852645,0.0019829527,
2019-03-07,Dogecoin,DOGE,0.0019816672,0.0019908913,
2019-03-08,Dogecoin,DOGE,0.0019921982,0.0019802807,
2019-03-09,Dogecoin,DOGE,0.001982286,0.0019981163,
2019-03-10,Dogecoin,DOGE,0.0020004155,0.0019989668,
2019-03-11,Dogecoin,DOGE,0.0020008055,0.0019657155,
2019-03-12,Dogecoin,DOGE,0.0019688637,0.0020117047,
2019-03-13,Dogecoin,DOGE,0.0020145988,0.002025127,
2019-03-14,Dogecoin,DOGE,0.0020224592,0.002038851,
2019-03-15,Dogecoin,DOGE,0.0020413937,0.0020483036,
2019-03-16,Dogecoin,DOGE,0.0020469849,0.0020774945,
2019-03-17,Dogecoin,DOGE,0.0020809192,0.0020808124,
2019-03-18,Dogecoin,DOGE,0.0020764745,0.002083029,
2019-03-19,Dogecoin,DOGE,0.0020829039,0.002091069,
2019-03-20,Dogecoin,DOGE,0.0020844187,0.002060782,
2019-03-21,Dogecoin,DOGE,0.0020650835,0.0020536347,
2019-03-22,Dogecoin,DOGE,0.0020509986,0.002052297,
2019-03-23,Dogecoin,DOGE,0.0020571416,0.002064184,
2019-03-24,Dogecoin,DOGE,0.0020619468,0.0020536697,
2019-03-25,Dogecoin,DOGE,0.0020576448,0.0020433941,
2019-03-26,Dogecoin,DOGE,0.0020406262,0.002053978,
2019-03-27,Dogecoin,DOGE,0.0020495187,0.002084979,
2019-03-28,Dogecoin,DOGE,0.002087499,0.0020736714,
2019-03-29,Dogecoin,DOGE,0.0020755383,0.002087465,
2019-03-30,Dogecoin,DOGE,0.0020907721,0.0020804731,
2019-03-31,Dogecoin,DOGE,0.002080617,0.002080471,
2019-04-01,Dogecoin,DOGE,0.0020823276,0.0024611328,
2019-04-02,Dogecoin,DOGE,0.002458856,0.002794824,
2019-04-03,Dogecoin,DOGE,0.0027766847,0.0031643545,
2019-04-04,Dogecoin,DOGE,0.0031584366,0.0036970165,
2019-04-05,Dogecoin,DOGE,0.003678705,0.0035896334,
2019-04-06,Dogecoin,DOGE,0.003594097,0.0034390022,
2019-04-07,Dogecoin,DOGE,0.0034396045,0.0034175704,
2019-04-08,Dogecoin,DOGE,0.0034280308,0.0030445484,
2019-04-09,Dogecoin,DOGE,0.0030441373,0.0028839207,
2019-04-10,Dogecoin,DOGE,0.0028814133,0.0030214991,
2019-04-11,Dogecoin,DOGE,0.0030185324,0.0027891884,
2019-04-12,Dogecoin,DOGE,0.0027911547,0.0028555559,
2019-04-13,Dogecoin,DOGE,0.002852164,0.0028723406,
2019-04-14,Dogecoin,DOGE,0.002873375,0.002881953,
2019-04-15,Dogecoin,DOGE,0.002884294,0.0027899311,
2019-04-16,Dogecoin,DOGE,0.002789968,0.0028350083,
2019-04-17,Dogecoin,DOGE,0.0028367892,0.0028097855,
2019-04-18,Dogecoin,DOGE,0.002815539,0.0029457884,
2019-04-19,Dogecoin,DOGE,0.002944957,0.0028928132,
2019-04-20,Dogecoin,DOGE,0.0028915077,0.0029018575,
2019-04-21,Dogecoin,DOGE,0.0029003397,0.0027595805,
2019-04-22,Dogecoin,DOGE,0.002758338,0.002798097,
2019-04-23,Dogecoin,DOGE,0.0028035634,0.0027724674,
2019-04-24,Dogecoin,DOGE,0.0027749664,0.0025991045,
2019-04-25,Dogecoin,DOGE,0.0025945157,0.0025057262,
2019-04-26,Dogecoin,DOGE,0.0024993217,0.002519433,
2019-04-27,Dogecoin,DOGE,0.0025153782,0.0025161628,
2019-04-28,Dogecoin,DOGE,0.0025196134,0.0025312956,
2019-04-29,Dogecoin,DOGE,0.0025273927,0.0024664097,
2019-04-30,Dogecoin,DOGE,0.0024691892,0.0025127272,
2019-05-01,Dogecoin,DOGE,0.0025102722,0.002521208,
2019-05-02,Dogecoin,DOGE,0.002525133,0.0026113975,
2019-05-03,Dogecoin,DOGE,0.0026103556,0.0027207276,
2019-05-04,Dogecoin,DOGE,0.0026979928,0.0026796004,
2019-05-05,Dogecoin,DOGE,0.0027085557,0.002652885,
2019-05-06,Dogecoin,DOGE,0.0026330205,0.0025421167,
2019-05-07,Dogecoin,DOGE,0.0025436229,0.0025364624,
2019-05-08,Dogecoin,DOGE,0.0025338978,0.0025368673,
2019-05-09,Dogecoin,DOGE,0.002536469,0.0024996907,
2019-05-10,Dogecoin,DOGE,0.002503328,0.0025215808,
2019-05-11,Dogecoin,DOGE,0.0025148094,0.002753905,
2019-05-12,Dogecoin,DOGE,0.0027570692,0.0026653232,
2019-05-13,Dogecoin,DOGE,0.0026625125,0.0027558813,
2019-05-14,Dogecoin,DOGE,0.0027578224,0.0030678492,
2019-05-15,Dogecoin,DOGE,0.0030730688,0.0033080091,
2019-05-16,Dogecoin,DOGE,0.003309766,0.0031682204,
2019-05-17,Dogecoin,DOGE,0.0031688225,0.0029622274,
2019-05-18,Dogecoin,DOGE,0.0029657253,0.0030054257,
2019-05-19,Dogecoin,DOGE,0.0030107119,0.003178443,
2019-05-20,Dogecoin,DOGE,0.003178738,0.0030412083,
2019-05-21,Dogecoin,DOGE,0.0030417894,0.0030864172,
2019-05-22,Dogecoin,DOGE,0.0030822898,0.002938646,
2019-05-23,Dogecoin,DOGE,0.0029367388,0.0029608884,
2019-05-24,Dogecoin,DOGE,0.002959996,0.0029945944,
2019-05-25,Dogecoin,DOGE,0.002995768,0.002990728,
2019-05-26,Dogecoin,DOGE,0.002986779,0.003092492,
2019-05-27,Dogecoin,DOGE,0.003098727,0.0031409387,
2019-05-28,Dogecoin,DOGE,0.0031418584,0.0031482447,
2019-05-29,Dogecoin,DOGE,0.0031491725,0.0031270268,
2019-05-30,Dogecoin,DOGE,0.0031245893,0.0032583093,
2019-05-31,Dogecoin,DOGE,0.0032562811,0.0034411233,
2019-06-01,Dogecoin,DOGE,0.003443236,0.0034189003,
2019-06-02,Dogecoin,DOGE,0.0034257171,0.003397616,
2019-06-03,Dogecoin,DOGE,0.0033974717,0.0031980583,
2019-06-04,Dogecoin,DOGE,0.0032128338,0.003041545,
2019-06-05,Dogecoin,DOGE,0.0030386527,0.0030703573,
2019-06-06,Dogecoin,DOGE,0.0030719808,0.0030869192,
2019-06-07,Dogecoin,DOGE,0.0030876515,0.0031104065,
2019-06-08,Dogecoin,DOGE,0.0031153394,0.0030840249,
2019-06-09,Dogecoin,DOGE,0.00307681,0.0030118255,
2019-06-10,Dogecoin,DOGE,0.0030136898,0.0030908557,
2019-06-11,Dogecoin,DOGE,0.00309034,0.0030577334,
2019-06-12,Dogecoin,DOGE,0.0030611185,0.0030669211,
2019-06-13,Dogecoin,DOGE,0.003063107,0.0030744618,
2019-06-14,Dogecoin,DOGE,0.0030750157,0.003124335,
2019-06-15,Dogecoin,DOGE,0.003135429,0.003157242,
2019-06-16,Dogecoin,DOGE,0.0031450747,0.0031862864,
2019-06-17,Dogecoin,DOGE,0.003187592,0.0031903083,
2019-06-18,Dogecoin,DOGE,0.0031930555,0.0031250743,
2019-06-19,Dogecoin,DOGE,0.0031228352,0.0031295996,
2019-06-20,Dogecoin,DOGE,0.0031428721,0.0031605524,
2019-06-21,Dogecoin,DOGE,0.0031673317,0.0032227002,
2019-06-22,Dogecoin,DOGE,0.003228638,0.0032792243,
2019-06-23,Dogecoin,DOGE,0.0032846902,0.0033044703,
2019-06-24,Dogecoin,DOGE,0.0033137407,0.0033681279,
2019-06-25,Dogecoin,DOGE,0.0033669937,0.0033924498,
2019-06-26,Dogecoin,DOGE,0.0033907178,0.0033792371,
2019-06-27,Dogecoin,DOGE,0.0033902647,0.0033291613,
2019-06-28,Dogecoin,DOGE,0.0033320417,0.003489547,
2019-06-29,Dogecoin,DOGE,0.0034789518,0.003405002,
2019-06-30,Dogecoin,DOGE,0.0034178724,0.0032577938,
2019-07-01,Dogecoin,DOGE,0.0032502639,0.0032378277,
2019-07-02,Dogecoin,DOGE,0.0032368277,0.003203602,
2019-07-03,Dogecoin,DOGE,0.00320696,0.0033130874,
2019-07-04,Dogecoin,DOGE,0.0033138094,0.0032285228,
2019-07-05,Dogecoin,DOGE,0.0032262923,0.003866596,
2019-07-06,Dogecoin,DOGE,0.0038724283,0.0035466237,
2019-07-07,Dogecoin,DOGE,0.003552764,0.0036332868,
2019-07-08,Dogecoin,DOGE,0.0036352547,0.0035587251,
2019-07-09,Dogecoin,DOGE,0.0035560362,0.003549051,
2019-07-10,Dogecoin,DOGE,0.0035512585,0.0034238212,
2019-07-11,Dogecoin,DOGE,0.0034167825,0.0032428233,
2019-07-12,Dogecoin,DOGE,0.0032414966,0.0033400734,
2019-07-13,Dogecoin,DOGE,0.0033433775,0.0032487253,
2019-07-14,Dogecoin,DOGE,0.0032495756,0.0030140071,
2019-07-15,Dogecoin,DOGE,0.0030195536,0.003092053,
2019-07-16,Dogecoin,DOGE,0.0030929104,0.0028249077,
2019-07-17,Dogecoin,DOGE,0.0028190406,0.0030302242,
2019-07-18,Dogecoin,DOGE,0.0030312834,0.0031212906,
2019-07-19,Dogecoin,DOGE,0.003120306,0.0030588112,
2019-07-20,Dogecoin,DOGE,0.0030637942,0.0031180347,
2019-07-21,Dogecoin,DOGE,0.0031175665,0.0030756867,
2019-07-22,Dogecoin,DOGE,0.0030759638,0.0029967497,
2019-07-23,Dogecoin,DOGE,0.002999746,0.002880321,
2019-07-24,Dogecoin,DOGE,0.0028799418,0.0029154778,
2019-07-25,Dogecoin,DOGE,0.002910464,0.0029212402,
2019-07-26,Dogecoin,DOGE,0.0029208062,0.0029206804,
2019-07-27,Dogecoin,DOGE,0.002922664,0.0028227551,
2019-07-28,Dogecoin,DOGE,0.002821804,0.0028593948,
2019-07-29,Dogecoin,DOGE,0.002859108,0.0028402363,
2019-07-30,Dogecoin,DOGE,0.002831095,0.0028174694,
2019-07-31,Dogecoin,DOGE,0.0028160713,0.0028994153,
2019-08-01,Dogecoin,DOGE,0.002900463,0.0029573871,
2019-08-02,Dogecoin,DOGE,0.0029570994,0.0029088645,
2019-08-03,Dogecoin,DOGE,0.0029078163,0.00291222,
2019-08-04,Dogecoin,DOGE,0.0029127926,0.0029384755,
2019-08-05,Dogecoin,DOGE,0.0029384962,0.0030872824,
2019-08-06,Dogecoin,DOGE,0.0030886559,0.0029503023,
2019-08-07,Dogecoin,DOGE,0.002950874,0.0030059298,
2019-08-08,Dogecoin,DOGE,0.003004708,0.00292822,
2019-08-09,Dogecoin,DOGE,0.0029292202,0.002904363,
2019-08-10,Dogecoin,DOGE,0.0029047611,0.002842325,
2019-08-11,Dogecoin,DOGE,0.0028445974,0.0028980481,
2019-08-12,Dogecoin,DOGE,0.0028956945,0.0028800203,
2019-08-13,Dogecoin,DOGE,0.0028825633,0.002824822,
2019-08-14,Dogecoin,DOGE,0.0028234737,0.002721674,
2019-08-15,Dogecoin,DOGE,0.0027201432,0.0026397503,
2019-08-16,Dogecoin,DOGE,0.0026407607,0.0026806109,
2019-08-17,Dogecoin,DOGE,0.002684069,0.0026458402,
2019-08-18,Dogecoin,DOGE,0.0026474118,0.0027225344,
2019-08-19,Dogecoin,DOGE,0.0027225793,0.0027972108,
2019-08-20,Dogecoin,DOGE,0.002797916,0.002763389,
2019-08-21,Dogecoin,DOGE,0.0027643575,0.0026746152,
2019-08-22,Dogecoin,DOGE,0.0026759594,0.0027002569,
2019-08-23,Dogecoin,DOGE,0.002708722,0.0027134544,
2019-08-24,Dogecoin,DOGE,0.002712958,0.0026613318,
2019-08-25,Dogecoin,DOGE,0.0026628003,0.002662139,
2019-08-26,Dogecoin,DOGE,0.0026519436,0.0026794919,
2019-08-27,Dogecoin,DOGE,0.0026797575,0.002620192,
2019-08-28,Dogecoin,DOGE,0.0026219392,0.0025236628,
2019-08-29,Dogecoin,DOGE,0.0025232255,0.0024495749,
2019-08-30,Dogecoin,DOGE,0.0024508876,0.0024816939,
2019-08-31,Dogecoin,DOGE,0.002481939,0.002511363,
2019-09-01,Dogecoin,DOGE,0.0025120303,0.0024916455,
2019-09-02,Dogecoin,DOGE,0.0024923603,0.002595687,
2019-09-03,Dogecoin,DOGE,0.002598355,0.0025952992,
2019-09-04,Dogecoin,DOGE,0.0025960135,0.0026896696,
2019-09-05,Dogecoin,DOGE,0.0026901336,0.0025311925,
2019-09-06,Dogecoin,DOGE,0.0025292695,0.0025094026,
2019-09-07,Dogecoin,DOGE,0.0025153202,0.0025153635,
2019-09-08,Dogecoin,DOGE,0.0025114235,0.0025014135,
2019-09-09,Dogecoin,DOGE,0.0025088289,0.0024611955,
2019-09-10,Dogecoin,DOGE,0.0024607722,0.0024368893,
2019-09-11,Dogecoin,DOGE,0.0024320271,0.002398682,
2019-09-12,Dogecoin,DOGE,0.0023984064,0.0024250196,
2019-09-13,Dogecoin,DOGE,0.0024245167,0.002425617,
2019-09-14,Dogecoin,DOGE,0.0024270813,0.0024405143,
2019-09-15,Dogecoin,DOGE,0.0024427152,0.002460421,
2019-09-16,Dogecoin,DOGE,0.0024616448,0.0024551998,
2019-09-17,Dogecoin,DOGE,0.002454487,0.002608043,
2019-09-18,Dogecoin,DOGE,0.0026070988,0.0027185543,
2019-09-19,Dogecoin,DOGE,0.0027183245,0.0027092774,
2019-09-20,Dogecoin,DOGE,0.0027096586,0.0026724653,
2019-09-21,Dogecoin,DOGE,0.002667329,0.0025860476,
2019-09-22,Dogecoin,DOGE,0.0025951331,0.002592257,
2019-09-23,Dogecoin,DOGE,0.002587269,0.002485967,
2019-09-24,Dogecoin,DOGE,0.0024894609,0.0022275178,
2019-09-25,Dogecoin,DOGE,0.002229148,0.002196848,
2019-09-26,Dogecoin,DOGE,0.002201731,0.002155092,
2019-09-27,Dogecoin,DOGE,0.002155178,0.0022206001,
2019-09-28,Dogecoin,DOGE,0.002222155,0.0022341043,
2019-09-29,Dogecoin,DOGE,0.0022381213,0.0022232507,
2019-09-30,Dogecoin,DOGE,0.002226618,0.002387322,
2019-10-01,Dogecoin,DOGE,0.0023925756,0.002388082,
2019-10-02,Dogecoin,DOGE,0.002390952,0.0023514368,
2019-10-03,Dogecoin,DOGE,0.002348678,0.0023246575,
2019-10-04,Dogecoin,DOGE,0.0023233856,0.002359905,
2019-10-05,Dogecoin,DOGE,0.0023549844,0.0023223495,
2019-10-06,Dogecoin,DOGE,0.0023227746,0.0023464174,
2019-10-07,Dogecoin,DOGE,0.0023417338,0.002390458,
2019-10-08,Dogecoin,DOGE,0.002389885,0.0023459133,
2019-10-09,Dogecoin,DOGE,0.0023395342,0.002387871,
2019-10-10,Dogecoin,DOGE,0.002391699,0.0023318653,
2019-10-11,Dogecoin,DOGE,0.0023324871,0.0023449268,
2019-10-12,Dogecoin,DOGE,0.0023282645,0.0023399417,
2019-10-13,Dogecoin,DOGE,0.002338663,0.0024474992,
2019-10-14,Dogecoin,DOGE,0.002448643,0.0025454364,
2019-10-15,Dogecoin,DOGE,0.002545595,0.0025095718,
2019-10-16,Dogecoin,DOGE,0.0025085923,0.0026074578,
2019-10-17,Dogecoin,DOGE,0.0026040745,0.0027548878,
2019-10-18,Dogecoin,DOGE,0.0027567202,0.002705999,
2019-10-19,Dogecoin,DOGE,0.002703894,0.0027426681,
2019-10-20,Dogecoin,DOGE,0.0027421897,0.0027304844,
2019-10-21,Dogecoin,DOGE,0.002731925,0.0027742921,
2019-10-22,Dogecoin,DOGE,0.0027729445,0.0025654966,
2019-10-23,Dogecoin,DOGE,0.0025640512,0.0024948788,
2019-10-24,Dogecoin,DOGE,0.0024913147,0.0025383416,
2019-10-25,Dogecoin,DOGE,0.0025392245,0.0026836162,
2019-10-26,Dogecoin,DOGE,0.0026841941,0.0026215636,
2019-10-27,Dogecoin,DOGE,0.0026207725,0.002653813,
2019-10-28,Dogecoin,DOGE,0.0026555606,0.0026462434,
2019-10-29,Dogecoin,DOGE,0.0026472507,0.002654718,
2019-10-30,Dogecoin,DOGE,0.0026556836,0.0026164204,
2019-10-31,Dogecoin,DOGE,0.0026184816,0.0026154579,
2019-11-01,Dogecoin,DOGE,0.0026169068,0.0026303076,
2019-11-02,Dogecoin,DOGE,0.0026313479,0.0026270193,
2019-11-03,Dogecoin,DOGE,0.002627359,0.0026365016,
2019-11-04,Dogecoin,DOGE,0.0026345006,0.0026136055,
2019-11-05,Dogecoin,DOGE,0.002613243,0.0026237166,
2019-11-06,Dogecoin,DOGE,0.0026229185,0.0026280421,
2019-11-07,Dogecoin,DOGE,0.002627768,0.0027254475,
2019-11-08,Dogecoin,DOGE,0.002723363,0.002652908,
2019-11-09,Dogecoin,DOGE,0.002653717,0.0027128647,
2019-11-10,Dogecoin,DOGE,0.0027124442,0.0027749857,
2019-11-11,Dogecoin,DOGE,0.0027752067,0.0027148284,
2019-11-12,Dogecoin,DOGE,0.002713536,0.0027250107,
2019-11-13,Dogecoin,DOGE,0.0027227933,0.0026975414,
2019-11-14,Dogecoin,DOGE,0.0026941015,0.0026802362,
2019-11-15,Dogecoin,DOGE,0.0026819527,0.0026566326,
2019-11-16,Dogecoin,DOGE,0.0026566484,0.0026693023,
2019-11-17,Dogecoin,DOGE,0.0026692257,0.0026479387,
2019-11-18,Dogecoin,DOGE,0.0026475235,0.0025762378,
2019-11-19,Dogecoin,DOGE,0.0025757996,0.002548042,
2019-11-20,Dogecoin,DOGE,0.0025482324,0.002556332,
2019-11-21,Dogecoin,DOGE,0.0025554807,0.0024259905,
2019-11-22,Dogecoin,DOGE,0.0024257693,0.002362113,
2019-11-23,Dogecoin,DOGE,0.002363885,0.0025046412,
2019-11-24,Dogecoin,DOGE,0.0025085683,0.0023654934,
2019-11-25,Dogecoin,DOGE,0.0023687773,0.0022860891,
2019-11-26,Dogecoin,DOGE,0.0022866637,0.002291157,
2019-11-27,Dogecoin,DOGE,0.0022906351,0.0023388546,
2019-11-28,Dogecoin,DOGE,0.0023365838,0.0023129927,
2019-11-29,Dogecoin,DOGE,0.0023146768,0.002456176,
2019-11-30,Dogecoin,DOGE,0.0024558823,0.0023196896,
2019-12-01,Dogecoin,DOGE,0.0023200198,0.0022918533,
2019-12-02,Dogecoin,DOGE,0.0022927665,0.002234858,
2019-12-03,Dogecoin,DOGE,0.0022335148,0.0022170867,
2019-12-04,Dogecoin,DOGE,0.0022173722,0.0022082163,
2019-12-05,Dogecoin,DOGE,0.002208583,0.0022229587,
2019-12-06,Dogecoin,DOGE,0.0022207864,0.0022260172,
2019-12-07,Dogecoin,DOGE,0.0022299553,0.0022303343,
2019-12-08,Dogecoin,DOGE,0.0022298894,0.0022376962,
2019-12-09,Dogecoin,DOGE,0.002236874,0.002207982,
2019-12-10,Dogecoin,DOGE,0.002208287,0.0022037392,
2019-12-11,Dogecoin,DOGE,0.0022016722,0.0021846371,
2019-12-12,Dogecoin,DOGE,0.0021852686,0.0021879585,
2019-12-13,Dogecoin,DOGE,0.0021873324,0.0021749518,
2019-12-14,Dogecoin,DOGE,0.002174681,0.0021696913,
2019-12-15,Dogecoin,DOGE,0.00217053,0.0021537694,
2019-12-16,Dogecoin,DOGE,0.0021538157,0.0021205756,
2019-12-17,Dogecoin,DOGE,0.0021197416,0.002017735,
2019-12-18,Dogecoin,DOGE,0.0020245144,0.0021829389,
2019-12-19,Dogecoin,DOGE,0.0021823966,0.002123308,
2019-12-20,Dogecoin,DOGE,0.002127064,0.0020747122,
2019-12-21,Dogecoin,DOGE,0.0020768526,0.0020837004,
2019-12-22,Dogecoin,DOGE,0.002082251,0.0021151835,
2019-12-23,Dogecoin,DOGE,0.0021129295,0.0020728398,
2019-12-24,Dogecoin,DOGE,0.0020732551,0.0020727774,
2019-12-25,Dogecoin,DOGE,0.002072313,0.0020884236,
2019-12-26,Dogecoin,DOGE,0.0020857495,0.002057631,
2019-12-27,Dogecoin,DOGE,0.0020587782,0.0020525546,
2019-12-28,Dogecoin,DOGE,0.0020530417,0.002064249,
2019-12-29,Dogecoin,DOGE,0.0020630576,0.0020682416,
2019-12-30,Dogecoin,DOGE,0.002069671,0.0020544704,
2019-12-31,Dogecoin,DOGE,0.0020563565,0.0020283633,
2020-01-01,Dogecoin,DOGE,0.0020280366,0.0020326136,
2020-01-02,Dogecoin,DOGE,0.002034263,0.0020086432,
2020-01-03,Dogecoin,DOGE,0.0020079776,0.0021453758,
2020-01-04,Dogecoin,DOGE,0.0021442256,0.002241144,
2020-01-05,Dogecoin,DOGE,0.0022400084,0.002419075,
2020-01-06,Dogecoin,DOGE,0.0024183083,0.0024629661,
2020-01-07,Dogecoin,DOGE,0.0024848224,0.0024327626,
2020-01-08,Dogecoin,DOGE,0.0024330746,0.0022928945,
2020-01-09,Dogecoin,DOGE,0.0022913206,0.0022560952,
2020-01-10,Dogecoin,DOGE,0.0022545296,0.002355722,
2020-01-11,Dogecoin,DOGE,0.0023506042,0.002313559,
2020-01-12,Dogecoin,DOGE,0.0023129063,0.0023806808,
2020-01-13,Dogecoin,DOGE,0.00238106,0.002357752,
2020-01-14,Dogecoin,DOGE,0.0023579323,0.002470019,
2020-01-15,Dogecoin,DOGE,0.002467566,0.002368673,
2020-01-16,Dogecoin,DOGE,0.0023721133,0.0023448435,
2020-01-17,Dogecoin,DOGE,0.0023461927,0.0024898977,
2020-01-18,Dogecoin,DOGE,0.0024901703,0.002507053,
2020-01-19,Dogecoin,DOGE,0.0025142115,0.002405036,
2020-01-20,Dogecoin,DOGE,0.0024053222,0.0023740563,
2020-01-21,Dogecoin,DOGE,0.0023744826,0.0023764297,
2020-01-22,Dogecoin,DOGE,0.0023760458,0.0023234456,
2020-01-23,Dogecoin,DOGE,0.0023233353,0.0022676361,
2020-01-24,Dogecoin,DOGE,0.0022680438,0.002275864,
2020-01-25,Dogecoin,DOGE,0.0022760849,0.0022573364,
2020-01-26,Dogecoin,DOGE,0.002257507,0.0023046313,
2020-01-27,Dogecoin,DOGE,0.0023044343,0.0023676716,
2020-01-28,Dogecoin,DOGE,0.0023652893,0.0024495742,
2020-01-29,Dogecoin,DOGE,0.0024505937,0.0023897034,
2020-01-30,Dogecoin,DOGE,0.0023912168,0.0024404065,
2020-01-31,Dogecoin,DOGE,0.0024398773,0.0023935677,
2020-02-01,Dogecoin,DOGE,0.0023912524,0.0024220399,
2020-02-02,Dogecoin,DOGE,0.0024210946,0.002468476,
2020-02-03,Dogecoin,DOGE,0.0024655324,0.0024398523,
2020-02-04,Dogecoin,DOGE,0.002438452,0.0025033008,
2020-02-05,Dogecoin,DOGE,0.0025028046,0.002581992,
2020-02-06,Dogecoin,DOGE,0.0025829508,0.0026530852,
2020-02-07,Dogecoin,DOGE,0.0026537701,0.0027687328,
2020-02-08,Dogecoin,DOGE,0.0027668793,0.0031585994,
2020-02-09,Dogecoin,DOGE,0.0031557267,0.0032322619,
2020-02-10,Dogecoin,DOGE,0.0032338984,0.0029863068,
2020-02-11,Dogecoin,DOGE,0.0030114253,0.0030407207,
2020-02-12,Dogecoin,DOGE,0.0030406718,0.0030927747,
2020-02-13,Dogecoin,DOGE,0.0030635518,0.0030258936,
2020-02-14,Dogecoin,DOGE,0.0029992182,0.0031298466,
2020-02-15,Dogecoin,DOGE,0.0030981512,0.0029195703,
2020-02-16,Dogecoin,DOGE,0.002916936,0.0027743436,
2020-02-17,Dogecoin,DOGE,0.002739679,0.0027123059,
2020-02-18,Dogecoin,DOGE,0.0026774528,0.0028393047,
2020-02-19,Dogecoin,DOGE,0.0028386288,0.0026240759,
2020-02-20,Dogecoin,DOGE,0.0026252526,0.0026587674,
2020-02-21,Dogecoin,DOGE,0.0026561385,0.0026482819,
2020-02-22,Dogecoin,DOGE,0.0026504972,0.002601417,
2020-02-23,Dogecoin,DOGE,0.0025997877,0.0026802449,
2020-02-24,Dogecoin,DOGE,0.0026793382,0.0025895752,
2020-02-25,Dogecoin,DOGE,0.002590142,0.0024761818,
2020-02-26,Dogecoin,DOGE,0.002475473,0.002339206,
2020-02-27,Dogecoin,DOGE,0.0023371421,0.0023238154,
2020-02-28,Dogecoin,DOGE,0.0023233525,0.0022886633,
2020-02-29,Dogecoin,DOGE,0.0022855976,0.002234765,
2020-03-01,Dogecoin,DOGE,0.0022332459,0.0022747389,
2020-03-02,Dogecoin,DOGE,0.0022784472,0.0023486062,
2020-03-03,Dogecoin,DOGE,0.002348348,0.0024992605,
2020-03-04,Dogecoin,DOGE,0.0024997464,0.0023980183,
2020-03-05,Dogecoin,DOGE,0.0023991342,0.0025058081,
2020-03-06,Dogecoin,DOGE,0.0025044745,0.0024956896,
2020-03-07,Dogecoin,DOGE,0.0025006568,0.0024045513,
2020-03-08,Dogecoin,DOGE,0.0024063464,0.0021869286,
2020-03-09,Dogecoin,DOGE,0.002189466,0.002214386,
2020-03-10,Dogecoin,DOGE,0.0022168467,0.0022065705,
2020-03-11,Dogecoin,DOGE,0.0022079037,0.0021836194,
2020-03-12,Dogecoin,DOGE,0.0021833722,0.0015371973,
2020-03-13,Dogecoin,DOGE,0.0015401233,0.0017378279,
2020-03-14,Dogecoin,DOGE,0.0017367763,0.001665741,
2020-03-15,Dogecoin,DOGE,0.0016636169,0.0016852571,
2020-03-16,Dogecoin,DOGE,0.0016838324,0.0015871938,
2020-03-17,Dogecoin,DOGE,0.0015908813,0.0015873783,
2020-03-18,Dogecoin,DOGE,0.0015903154,0.0015655833,
2020-03-19,Dogecoin,DOGE,0.0015663243,0.0017732462,
2020-03-20,Dogecoin,DOGE,0.0017714606,0.0017725738,
2020-03-21,Dogecoin,DOGE,0.0017706507,0.0017845416,
2020-03-22,Dogecoin,DOGE,0.0017845882,0.0017308961,
2020-03-23,Dogecoin,DOGE,0.0017274749,0.001804578,
2020-03-24,Dogecoin,DOGE,0.0018051529,0.0018507772,
2020-03-25,Dogecoin,DOGE,0.001851999,0.0018339435,
2020-03-26,Dogecoin,DOGE,0.0018330023,0.0018415672,
2020-03-27,Dogecoin,DOGE,0.0018434239,0.0018070708,
2020-03-28,Dogecoin,DOGE,0.0018050964,0.001777816,
2020-03-29,Dogecoin,DOGE,0.0017769042,0.0017232517,
2020-03-30,Dogecoin,DOGE,0.0017231376,0.001831039,
2020-03-31,Dogecoin,DOGE,0.0018506778,0.0018109368,
2020-04-01,Dogecoin,DOGE,0.001811804,0.0018666595,
2020-04-02,Dogecoin,DOGE,0.001867919,0.0018820897,
2020-04-03,Dogecoin,DOGE,0.0018831656,0.0018530614,
